"timestamp";"latitude";"longitude";"altitude";"nic";"nac_p";"gpsOkBefore";"callsign";"aircraft_type"
"2024-04-08 17:00:46";30.821548;33.485305;32000;0;9;0;"UAE1W";"B77W"
"2024-04-08 17:00:46";37.07103;33.528988;37000;0;8;0;"PBD860";"B738"
"2024-04-08 17:00:46";35.305496;33.691153;11425;0;0;1712588386;"PGT1941";"A320"
"2024-04-08 17:00:46";32.011693;34.853565;2950;0;0;1712588401;"DLH4EU";"A21N"
"2024-04-08 17:00:46";33.852787;35.471191;2475;0;0;0;"MEA368";"A320"
"2024-04-08 17:00:46";33.818253;35.490772;11475;0;0;1712588342;"MEA422";"A21N"
"2024-04-08 17:00:46";33.818298;35.490829;41000;0;0;0;"DLH636";"A333"
"2024-04-08 17:02:43";34.940108;31.361275;23425;6;7;0;"EZY24KW";"A320"
"2024-04-08 17:02:43";31.206758;33.243475;38000;0;0;0;"QTR9E";"A333"
"2024-04-08 17:02:43";31.055283;33.338821;32000;0;9;0;"UAE1W";"B77W"
"2024-04-08 17:02:43";35.59966;33.779394;15425;5;7;0;"PGT1941";"A320"
"2024-04-08 17:02:43";34.410416;34.844149;16575;0;0;0;"EXS8YF";"B738"
"2024-04-08 17:02:43";32.006794;34.872986;250;0;0;0;"ELY363";"B738"
"2024-04-08 17:02:43";33.818527;35.49066;39000;0;0;0;"FDB1574";"B38M"
"2024-04-08 17:02:43";33.818253;35.490772;38000;6;0;0;"RJA167";"E295"
"2024-04-08 17:02:43";33.818292;35.490818;32000;0;0;0;"ELY375";"B739"
"2024-04-08 17:02:43";33.725374;35.530128;5425;0;0;0;"MEA368";"A320"
"2024-04-08 17:03:42";34.99639;31.244259;24600;0;0;0;"EZY24KW";"A320"
"2024-04-08 17:03:42";31.320951;33.179315;38000;5;9;0;"QTR9E";"A333"
"2024-04-08 17:03:42";31.172822;33.264899;32000;0;9;0;"UAE1W";"B77W"
"2024-04-08 17:03:42";35.609715;33.782316;17425;0;0;1712588568;"PGT1941";"A320"
"2024-04-08 17:03:42";31.967515;34.753567;275;6;6;0;"4XHSI";"AP32"
"2024-04-08 17:03:42";32.007397;34.873119;250;0;0;0;"ELY363";"B738"
"2024-04-08 17:03:42";33.81839;35.490716;39000;0;0;0;"FDB1574";"B38M"
"2024-04-08 17:03:42";33.818245;35.490875;37000;0;0;0;"FDB1081";"B38M"
"2024-04-08 17:03:42";33.81839;35.490885;8025;6;0;1712588582;"DLH4EU";"A21N"
"2024-04-08 17:03:42";33.732357;35.515366;9225;0;0;0;"MEA368";"A320"
"2024-04-08 17:04:43";35.055267;31.122362;25725;0;8;0;"EZY24KW";"A320"
"2024-04-08 17:04:43";31.434212;33.139764;38000;0;0;1712588654;"QTR9E";"A333"
"2024-04-08 17:04:43";31.177151;33.262152;32000;0;0;1712588624;"UAE1W";"B77W"
"2024-04-08 17:04:43";34.961569;33.567352;6700;6;0;0;"EXS11K";"B738"
"2024-04-08 17:04:43";31.95867;34.742133;550;6;10;0;"4XHSI";"AP32"
"2024-04-08 17:04:43";33.861694;35.463531;2325;5;0;0;"MEA203";"A320"
"2024-04-08 17:04:43";33.73231;35.514565;11525;0;0;0;"MEA368";"A320"
"2024-04-08 17:05:43";35.10574;31.015491;26450;0;0;0;"EZY24KW";"A320"
"2024-04-08 17:05:43";35.20871;31.455763;32975;0;0;1712588672;"BAW8TD";"A21N"
"2024-04-08 17:05:43";32.757477;31.856836;39000;6;8;0;"UAE5RQ";"A388"
"2024-04-08 17:05:43";31.583505;33.132349;38000;0;0;0;"QTR9E";"A333"
"2024-04-08 17:05:43";31.960485;34.753567;350;6;10;0;"4XHSI";"AP32"
"2024-04-08 17:05:43";32.007351;34.874149;250;0;0;0;"ELY363";"B738"
"2024-04-08 17:05:43";33.818246;35.490818;30000;0;0;1712588390;"DLH687";"A21N"
"2024-04-08 17:05:43";33.721252;35.535615;13625;0;0;0;"MEA368";"A320"
"2024-04-08 18:17:29";34.34936;30.896358;35075;0;0;1712593032;"THY38Y";"A21N"
"2024-04-08 18:17:29";33.000412;30.961395;40000;0;0;1712592988;"THY93";"A333"
"2024-04-08 18:17:29";32.483963;31.157666;31975;0;0;0;"THY109";"A321"
"2024-04-08 18:17:29";32.711929;31.967743;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:17:29";33.22112;34.026676;32775;0;0;0;"HKC6853";"A332"
"2024-04-08 18:17:29";33.680969;35.434159;6600;0;0;1712592699;"MSR711";"B738"
"2024-04-08 18:17:29";33.818207;35.49066;8025;0;0;1712592592;"DHX160";"B733"
"2024-04-08 18:17:29";33.818253;35.490772;37000;0;0;1712592993;"UAE22K";"B77W"
"2024-04-08 18:17:29";33.818245;35.490818;16825;6;0;0;"UBD161";"B733"
"2024-04-08 18:17:29";33.818207;35.490829;41000;2;9;0;"N551VL";"GLF5"
"2024-04-08 18:17:29";33.839567;35.491676;9100;0;0;1712593015;"PGT1914";"A320"
"2024-04-08 18:18:29";32.819595;31.091913;39000;0;0;1712593093;"UAE3R";"B77W"
"2024-04-08 18:18:29";32.618774;32.088977;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:18:29";35.234573;32.422314;31675;0;5;0;"CYP312";"A320"
"2024-04-08 18:18:29";33.818207;35.490772;33100;6;8;0;"PER002";"CRJ9"
"2024-04-08 18:18:29";33.818245;35.490818;17925;5;0;0;"UBD161";"B733"
"2024-04-08 18:18:29";33.818207;35.490829;18050;0;0;0;"VPCBC";"E35L"
"2024-04-08 18:19:29";34.089133;30.910034;35000;0;0;0;"THY38Y";"A21N"
"2024-04-08 18:19:29";32.510193;32.186426;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:19:29";35.270782;32.284298;33225;0;2;0;"CYP312";"A320"
"2024-04-08 18:19:29";35.320207;33.384471;10575;0;0;1712593131;"THY73U";"B739"
"2024-04-08 18:19:29";34.856174;33.761272;6800;6;9;0;"CYP12L";"BCS3"
"2024-04-08 18:19:29";33.818199;35.490818;6500;0;0;0;"PGT1914";"A320"
"2024-04-08 18:20:29";34.990803;30.87038;35000;6;7;0;"SVR1883";"A21N"
"2024-04-08 18:20:29";33.967804;30.916817;35050;0;0;1712593155;"THY38Y";"A21N"
"2024-04-08 18:20:29";32.878077;31.025503;32000;6;8;0;"THY109";"A321"
"2024-04-08 18:20:29";35.307129;32.141247;34725;6;7;0;"CYP312";"A320"
"2024-04-08 18:20:29";32.399826;32.281458;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:20:29";34.82753;33.790246;10125;0;0;0;"CYP12L";"BCS3"
"2024-04-08 18:20:29";33.814911;35.489035;34675;0;0;0;"ISR885";"A320"
"2024-04-08 18:20:29";33.818292;35.490761;5450;6;8;0;"DHX160";"B733"
"2024-04-08 18:20:29";33.818253;35.490829;35000;0;8;0;"ELY612";"B739"
"2024-04-08 18:20:29";33.545197;36.041154;32975;0;0;0;"ELY5104";"B738"
"2024-04-08 18:21:29";34.861807;30.874786;35000;6;8;0;"SVR1883";"A21N"
"2024-04-08 18:21:29";33.82283;30.923094;35025;6;8;0;"THY38Y";"A21N"
"2024-04-08 18:21:29";35.343623;31.997155;35900;0;6;0;"CYP312";"A320"
"2024-04-08 18:21:29";32.288818;32.375885;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:21:29";31.617462;33.489236;11675;0;0;1712592570;"ELY387";"B738"
"2024-04-08 18:21:29";33.818246;35.490761;34000;0;9;1712593204;"IAW209";"BCS3"
"2024-04-08 18:21:29";33.818207;35.490829;35000;0;0;1712593244;"ELY612";"B739"
"2024-04-08 18:21:29";33.530553;36.061781;32975;0;0;0;"ELY5104";"B738"
"2024-04-08 18:22:29";34.731461;30.879021;35000;4;6;0;"SVR1883";"A21N"
"2024-04-08 18:22:29";33.754516;30.925541;34975;0;0;1712593322;"THY38Y";"A21N"
"2024-04-08 18:22:29";35.380692;31.852741;37050;6;8;0;"CYP312";"A320"
"2024-04-08 18:22:29";32.177512;32.470037;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:22:29";34.556076;34.005488;25000;0;9;1712592987;"HEZ242";"H25B"
"2024-04-08 18:22:29";33.824341;34.030656;38000;0;0;1712593294;"HKC6853";"A332"
"2024-04-08 18:22:29";33.818161;35.490772;9725;0;0;0;"EWG9981";"A21N"
"2024-04-08 18:22:29";33.818246;35.490818;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:22:29";33.818199;35.490818;29575;0;0;0;"ELY543";"B738"
"2024-04-08 18:22:29";33.818199;35.490818;35725;0;0;0;"ISR885";"A320"
"2024-04-08 18:23:29";34.603628;30.883198;35000;6;7;0;"SVR1883";"A21N"
"2024-04-08 18:23:29";35.417313;31.708775;38000;6;7;0;"CYP312";"A320"
"2024-04-08 18:23:29";32.067123;32.562817;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:23:29";33.769273;35.411682;4825;0;0;0;"MEA202";"A320"
"2024-04-08 18:23:29";33.818199;35.490818;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:23:29";33.818246;35.490818;11625;0;0;0;"EWG9981";"A21N"
"2024-04-08 18:23:29";33.818059;35.490875;30725;0;0;0;"ELY543";"B738"
"2024-04-08 18:24:29";34.476288;30.888902;35000;0;6;0;"SVR1883";"A21N"
"2024-04-08 18:24:29";35.537699;31.162252;35050;6;7;0;"RYR79VU";"A320"
"2024-04-08 18:24:29";31.956482;32.655597;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:24:29";33.818246;35.490761;4050;6;0;0;"MEA202";"A320"
"2024-04-08 18:24:29";33.818253;35.490829;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:24:29";33.818253;35.490829;40000;0;0;1712592988;"THY93";"A333"
"2024-04-08 18:24:29";33.556732;35.845418;17000;0;0;0;"CYP12L";"BCS3"
"2024-04-08 18:25:29";34.349167;30.894788;35000;0;6;0;"SVR1883";"A21N"
"2024-04-08 18:25:29";35.459381;31.30743;35000;6;7;0;"RYR79VU";"A320"
"2024-04-08 18:25:29";35.489797;31.420489;38000;6;8;0;"CYP312";"A320"
"2024-04-08 18:25:29";31.845827;32.747666;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:25:29";33.818298;35.490772;38000;0;0;0;"TCAHE";"C55B"
"2024-04-08 18:25:29";33.818253;35.490829;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:25:29";33.818207;35.490829;325;0;0;0;"MSR711";"B738"
"2024-04-08 18:26:29";33.635807;30.711365;33975;0;0;1712592702;"SWR253";"A21N"
"2024-04-08 18:26:29";33.233084;30.944787;35025;0;0;0;"THY38Y";"A21N"
"2024-04-08 18:26:29";35.525875;31.277141;38000;6;8;0;"CYP312";"A320"
"2024-04-08 18:26:29";35.381889;31.432002;33925;6;7;0;"RYR79VU";"A320"
"2024-04-08 18:26:29";31.735016;32.839427;39000;6;6;0;"UAE32L";"A388"
"2024-04-08 18:26:29";33.818207;35.490772;34000;0;9;0;"IAW209";"BCS3"
"2024-04-08 18:26:29";33.818207;35.490772;2500;6;8;0;"MEA202";"A320"
"2024-04-08 18:26:29";33.818246;35.490818;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:26:29";33.818207;35.490829;23225;0;0;0;"MSR701";"A21N"
"2024-04-08 18:26:29";33.818199;35.490875;21600;0;0;0;"MEA323";"A320"
"2024-04-08 18:27:29";33.474597;30.739186;36975;0;0;1712593404;"RJA518";"A321"
"2024-04-08 18:27:29";34.151413;30.903924;35000;1;0;0;"SVR1883";"A21N"
"2024-04-08 18:27:29";33.111328;30.94942;35050;0;0;1712593573;"THY38Y";"A21N"
"2024-04-08 18:27:29";35.561508;31.135998;37975;2;8;0;"CYP312";"A320"
"2024-04-08 18:27:29";35.354645;31.47646;32575;6;0;0;"RYR79VU";"A320"
"2024-04-08 18:27:29";31.623047;32.932273;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:27:29";31.882697;33.374167;24050;0;0;0;"ELY387";"B738"
"2024-04-08 18:27:29";35.304845;33.389029;10625;0;0;1712593610;"PGT1890";"A20N"
"2024-04-08 18:27:29";31.977198;34.770159;4050;0;0;1712593614;"ELY016";"B788"
"2024-04-08 18:27:29";33.818253;35.490829;21600;0;0;1712593310;"EWG9981";"A21N"
"2024-04-08 18:27:29";33.818199;35.490875;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:28:30";33.476074;30.734912;37000;0;0;1712593404;"RJA518";"A321"
"2024-04-08 18:28:30";31.510698;33.025287;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:28:30";34.551819;34.342925;38000;0;0;0;"HKC6853";"A332"
"2024-04-08 18:28:30";33.818253;35.490772;23700;0;0;1712593310;"EWG9981";"A21N"
"2024-04-08 18:28:30";33.818161;35.490829;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:29:30";34.964127;30.87175;37000;4;8;0;"THY5CH";"A332"
"2024-04-08 18:29:30";33.841278;30.918498;35000;4;7;0;"SVR1883";"A21N"
"2024-04-08 18:29:30";32.787323;30.98194;36000;0;0;1712593330;"STW001";"B773"
"2024-04-08 18:29:30";33.356401;31.014292;37000;0;0;1712593742;"RJA518";"A321"
"2024-04-08 18:29:30";35.484862;31.360357;38975;6;0;0;"EZY68PK";"A20N"
"2024-04-08 18:29:30";31.400602;33.116473;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:29:30";31.902249;33.385657;27025;0;0;0;"ELY387";"B738"
"2024-04-08 18:29:30";33.799072;35.480179;950;6;8;0;"TKJ9VA";"B738"
"2024-04-08 18:29:30";33.821318;35.489845;7325;0;6;0;"ELY016";"B788"
"2024-04-08 18:29:30";33.818199;35.490818;25525;0;0;1712593310;"EWG9981";"A21N"
"2024-04-08 18:29:30";33.818207;35.490829;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:29:30";33.818207;35.490829;37000;0;8;0;"UAE89Y";"B77W"
"2024-04-08 18:29:30";33.818298;35.490772;12100;0;0;0;"MEA323";"A320"
"2024-04-08 18:30:30";33.718996;30.924397;35000;0;0;0;"SVR1883";"A21N"
"2024-04-08 18:30:30";32.922409;30.967053;36000;0;0;1712593330;"STW001";"B773"
"2024-04-08 18:30:30";33.254032;31.167933;37000;0;0;1712593742;"RJA518";"A321"
"2024-04-08 18:30:30";31.284119;33.196537;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:30:30";33.782726;35.458202;2675;4;0;0;"TKJ9VA";"B738"
"2024-04-08 18:30:30";33.82164;35.485616;9475;0;6;0;"ELY016";"B788"
"2024-04-08 18:30:30";33.818207;35.49066;32025;0;0;1712593228;"THY109";"A321"
"2024-04-08 18:30:30";33.818199;35.490818;37000;0;9;0;"UAE89Y";"B77W"
"2024-04-08 18:30:30";33.818199;35.490818;34575;0;0;1712593631;"THY73U";"B739"
"2024-04-08 18:30:30";33.818253;35.490829;27050;0;0;1712593310;"EWG9981";"A21N"
"2024-04-08 18:31:30";33.056305;30.952277;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:31:30";32.711838;30.991443;34000;0;0;1712593701;"RWZ3026";"B772"
"2024-04-08 18:31:30";31.167801;33.270371;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:31:30";34.923303;34.253483;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:31:30";33.819031;35.489764;11500;0;0;0;"ELY016";"B788"
"2024-04-08 18:31:30";33.818199;35.490646;32050;0;0;1712593228;"THY109";"A321"
"2024-04-08 18:31:30";33.818207;35.490772;37000;0;9;0;"UAE89Y";"B77W"
"2024-04-08 18:31:30";33.818207;35.490772;35725;0;0;1712593631;"THY73U";"B739"
"2024-04-08 18:31:30";33.818246;35.490818;28350;0;0;1712593310;"EWG9981";"A21N"
"2024-04-08 18:32:30";34.563547;30.885372;36975;5;9;0;"THY5CH";"A332"
"2024-04-08 18:32:30";35.121848;30.900936;37025;0;0;0;"AEE908";"A20N"
"2024-04-08 18:32:30";33.467331;30.934753;35000;0;7;0;"SVR1883";"A21N"
"2024-04-08 18:32:30";33.192627;30.943488;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:32:30";32.836878;30.979259;34000;6;6;0;"RWZ3026";"B772"
"2024-04-08 18:32:30";33.254032;31.167933;37000;0;0;1712593742;"RJA518";"A321"
"2024-04-08 18:32:30";31.050436;33.344385;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:32:30";35.046707;34.223253;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:32:30";33.820221;35.490268;13725;0;0;0;"ELY016";"B788"
"2024-04-08 18:32:30";33.818161;35.49066;25275;0;0;0;"ELY5104";"B738"
"2024-04-08 18:32:30";33.818199;35.490818;36000;0;0;1712593911;"THY73U";"B739"
"2024-04-08 18:32:30";33.818199;35.490818;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:32:30";33.818199;35.490818;31975;0;0;1712593228;"THY109";"A321"
"2024-04-08 18:32:30";33.818253;35.490829;37875;0;8;0;"EZY68PK";"A20N"
"2024-04-08 18:33:30";33.32684;30.938509;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:33:30";33.340527;30.939069;35000;4;7;0;"SVR1883";"A21N"
"2024-04-08 18:33:30";31.807235;33.114306;33150;0;0;0;"ELY387";"B738"
"2024-04-08 18:33:30";30.933729;33.417883;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:33:30";35.17099;34.192704;37975;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:33:30";32.006432;34.825203;1900;6;7;0;"ELY348";"B738"
"2024-04-08 18:33:30";33.828534;35.477943;16250;2;6;0;"ELY016";"B788"
"2024-04-08 18:33:30";33.818106;35.490589;23950;0;0;0;"ELY5104";"B738"
"2024-04-08 18:33:30";33.818199;35.490818;30325;0;9;0;"ELY612";"B739"
"2024-04-08 18:33:30";33.818246;35.490818;30550;0;0;1712593310;"EWG9981";"A21N"
"2024-04-08 18:33:30";33.818207;35.490829;36000;0;0;1712593911;"THY73U";"B739"
"2024-04-08 18:34:30";34.30925;30.90185;37000;0;0;0;"THY5CH";"A332"
"2024-04-08 18:34:30";33.461283;30.933408;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:34:30";33.215953;30.943778;35000;4;7;0;"SVR1883";"A21N"
"2024-04-08 18:34:30";33.104926;30.950336;34000;0;0;0;"RWZ3026";"B772"
"2024-04-08 18:34:30";30.816837;33.491107;39000;5;5;0;"UAE32L";"A388"
"2024-04-08 18:34:30";35.301315;34.160614;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:34:30";32.003407;34.811078;4075;0;0;1712594025;"ELY348";"B738"
"2024-04-08 18:34:30";33.827911;35.478721;18425;4;0;1712594015;"ELY016";"B788"
"2024-04-08 18:34:30";33.818292;35.490704;26975;0;0;0;"HEZ242";"H25B"
"2024-04-08 18:34:30";33.818199;35.490818;28575;0;9;0;"ELY612";"B739"
"2024-04-08 18:35:30";35.020643;30.870209;35000;0;0;1712594087;"THY3PC";"A21N"
"2024-04-08 18:35:30";34.175348;30.905113;36975;2;9;0;"THY5CH";"A332"
"2024-04-08 18:35:30";33.594131;30.928419;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:35:30";33.235382;30.944531;34000;0;0;1712594057;"RWZ3026";"B772"
"2024-04-08 18:35:30";33.117728;30.947421;35025;0;0;0;"SVR1883";"A21N"
"2024-04-08 18:35:30";35.007283;31.358986;35450;0;0;0;"AEE908";"A20N"
"2024-04-08 18:35:30";35.431746;34.128502;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:35:30";34.199341;35.409272;20300;0;9;0;"ELY016";"B788"
"2024-04-08 18:35:30";33.783829;35.459495;18300;0;0;1712593802;"TKJ9VA";"B738"
"2024-04-08 18:35:30";33.818292;35.490704;39000;0;0;0;"UAE3R";"B77W"
"2024-04-08 18:35:30";33.818199;35.490818;35975;0;0;0;"SVA261";"A333"
"2024-04-08 18:35:30";33.818207;35.490772;26475;0;9;0;"ELY612";"B739"
"2024-04-08 18:35:30";33.818207;35.490829;19325;0;0;0;"ELY5104";"B738"
"2024-04-08 18:36:30";34.817117;30.876904;35000;0;0;0;"THY3PC";"A21N"
"2024-04-08 18:36:30";34.161382;30.905914;36975;0;0;1712594137;"THY5CH";"A332"
"2024-04-08 18:36:30";33.72821;30.923263;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:36:30";33.365851;30.93991;33975;0;0;1712594057;"RWZ3026";"B772"
"2024-04-08 18:36:30";34.969894;31.506659;33200;0;0;0;"AEE908";"A20N"
"2024-04-08 18:36:30";31.549438;33.48482;35325;0;0;0;"ELY387";"B738"
"2024-04-08 18:36:30";35.558973;34.097063;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:36:30";33.784356;35.459747;21525;0;0;1712593802;"TKJ9VA";"B738"
"2024-04-08 18:36:30";33.818207;35.490772;14175;0;0;1712593610;"RYR79VU";"A320"
"2024-04-08 18:36:30";33.818199;35.490818;24475;0;9;0;"ELY612";"B739"
"2024-04-08 18:37:30";33.860049;30.918102;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:37:30";33.915354;30.919704;37025;6;9;0;"THY5CH";"A332"
"2024-04-08 18:37:30";33.49617;30.935083;34000;0;0;1712594057;"RWZ3026";"B772"
"2024-04-08 18:37:30";34.932985;31.652641;31150;0;0;1712594102;"AEE908";"A20N"
"2024-04-08 18:37:30";35.687039;34.065331;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:37:30";33.818246;35.490646;14750;0;0;0;"ELY5104";"B738"
"2024-04-08 18:37:30";33.818253;35.490716;12625;0;0;0;"RYR79VU";"A320"
"2024-04-08 18:37:30";33.818253;35.490829;22500;0;0;0;"ELY612";"B739"
"2024-04-08 18:37:30";33.818253;35.490829;34950;0;0;0;"EWG9981";"A21N"
"2024-04-08 18:38:30";33.995842;30.912781;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:38:30";33.800354;30.923655;37000;0;0;0;"THY5CH";"A332"
"2024-04-08 18:38:30";33.626637;30.930634;34000;0;0;1712594057;"RWZ3026";"B772"
"2024-04-08 18:38:30";34.898211;31.788197;29050;0;0;1712594102;"AEE908";"A20N"
"2024-04-08 18:38:30";36.338699;31.924152;5725;0;0;0;"THY5FE";"B738"
"2024-04-08 18:38:30";35.817123;34.032898;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:38:30";33.818665;35.488243;24050;0;7;0;"ELY016";"B788"
"2024-04-08 18:38:30";33.819223;35.489845;27825;0;0;1712593802;"TKJ9VA";"B738"
"2024-04-08 18:38:30";33.818292;35.490761;975;0;0;0;"MEA323";"A320"
"2024-04-08 18:39:30";34.128842;30.905056;36025;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:39:30";33.759823;30.926113;33975;0;0;1712594321;"RWZ3026";"B772"
"2024-04-08 18:39:30";34.986694;30.980997;35000;6;7;0;"MEA242";"A320"
"2024-04-08 18:39:30";34.885712;31.836753;26150;0;0;1712594102;"AEE908";"A20N"
"2024-04-08 18:39:30";35.928226;33.990647;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:39:30";33.818385;35.489788;25675;0;0;1712594309;"ELY016";"B788"
"2024-04-08 18:39:30";33.818207;35.490772;20500;0;9;0;"ELY612";"B739"
"2024-04-08 18:39:30";33.818253;35.490829;35975;0;0;1712594225;"EWG9981";"A21N"
"2024-04-08 18:40:30";34.400345;30.894059;35000;0;0;1712594383;"THY3PC";"A21N"
"2024-04-08 18:40:30";34.262587;30.897331;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:40:30";33.889938;30.921133;33975;0;0;1712594321;"RWZ3026";"B772"
"2024-04-08 18:40:30";34.959008;31.133595;35000;6;7;0;"MEA242";"A320"
"2024-04-08 18:40:30";36.064682;33.964577;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:40:30";33.818207;35.490772;19500;0;9;0;"ELY612";"B739"
"2024-04-08 18:40:30";33.818253;35.490829;16975;0;0;0;"EZY68PK";"A20N"
"2024-04-08 18:40:30";34.119904;36.043968;29900;0;0;0;"SYR7587";"IL76"
"2024-04-08 18:41:30";34.905287;30.873928;36975;0;0;0;"THY5572";"A20N"
"2024-04-08 18:41:30";34.396657;30.89098;36000;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:41:30";34.198205;30.904083;35000;6;0;0;"THY3PC";"A21N"
"2024-04-08 18:41:30";34.020721;30.915471;33975;0;0;1712594321;"RWZ3026";"B772"
"2024-04-08 18:41:30";34.944251;31.287689;35000;6;7;0;"MEA242";"A320"
"2024-04-08 18:41:30";36.194272;33.992342;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:41:30";33.818339;35.490646;14975;0;0;0;"EZY68PK";"A20N"
"2024-04-08 18:41:30";33.818207;35.490772;18350;0;0;0;"ELY612";"B739"
"2024-04-08 18:41:30";33.818152;35.490818;27925;6;0;0;"ELY016";"B788"
"2024-04-08 18:41:30";33.818152;35.490818;30925;0;0;0;"SYR7587";"IL76"
"2024-04-08 18:41:30";33.818199;35.490761;27000;6;9;0;"HEZ242";"H25B"
"2024-04-08 18:41:30";33.818253;35.490829;2875;6;0;0;"CYP12L";"BCS3"
"2024-04-08 18:41:30";33.818246;35.490818;35975;0;0;0;"EWG9981";"A21N"
"2024-04-08 18:42:30";34.529526;30.884474;35500;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:42:30";33.267253;30.94148;37000;6;9;0;"THY5CH";"A332"
"2024-04-08 18:42:30";34.936849;31.4431;35000;6;7;0;"MEA242";"A320"
"2024-04-08 18:42:30";36.431968;32.027367;30475;0;0;0;"THY980";"B739"
"2024-04-08 18:42:30";36.324051;34.02071;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:42:30";34.407257;35.152719;5900;0;0;1712594222;"ELY5104";"B738"
"2024-04-08 18:42:30";33.818246;35.490818;36025;0;0;0;"EWG9981";"A21N"
"2024-04-08 18:42:30";33.818161;35.490829;31475;0;0;0;"SYR7587";"IL76"
"2024-04-08 18:43:30";34.770332;30.878105;37025;0;0;1712594551;"THY5572";"A20N"
"2024-04-08 18:43:30";34.662191;30.878277;35050;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:43:30";34.286087;30.901514;34000;0;0;1712594567;"RWZ3026";"B772"
"2024-04-08 18:43:30";33.138428;30.947278;37000;3;8;0;"THY5CH";"A332"
"2024-04-08 18:43:30";33.346756;31.029346;41000;6;7;0;"UAE6AL";"A388"
"2024-04-08 18:43:30";34.930611;31.588268;35000;0;0;0;"MEA242";"A320"
"2024-04-08 18:43:30";36.375965;32.172761;31000;6;8;0;"THY980";"B739"
"2024-04-08 18:43:30";36.449006;34.0478;38000;0;0;1712593850;"HKC6853";"A332"
"2024-04-08 18:43:30";34.407303;35.135679;5225;0;0;1712594222;"ELY5104";"B738"
"2024-04-08 18:43:30";33.818385;35.490475;25225;0;0;0;"HEZ242";"H25B"
"2024-04-08 18:43:30";33.818152;35.490646;31875;0;0;0;"SYR7587";"IL76"
"2024-04-08 18:43:30";33.818246;35.490818;35975;0;0;0;"EWG9981";"A21N"
"2024-04-08 18:44:30";34.789078;30.874665;34250;0;0;1712593856;"STW001";"B773"
"2024-04-08 18:44:30";34.587158;30.884586;37050;0;0;1712594639;"THY5572";"A20N"
"2024-04-08 18:44:30";34.410111;30.892868;34000;4;6;0;"RWZ3026";"B772"
"2024-04-08 18:44:30";33.010025;30.960571;37000;6;9;0;"THY5CH";"A332"
"2024-04-08 18:44:30";32.945114;30.967273;36000;6;0;0;"CXI7694";"B738"
"2024-04-08 18:44:30";33.256546;31.164009;41000;6;7;0;"UAE6AL";"A388"
